gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ib;costat;ggroup;gind;gsector;sic
16188;31/12/2013;2013;INDL;C;D;STD;CGNX;COGNEX CORP;USD;709.6990;73.5730;A;4520;452030;45;3823
16188;31/12/2014;2014;INDL;C;D;STD;CGNX;COGNEX CORP;USD;821.7340;121.4850;A;4520;452030;45;3823
16188;31/12/2015;2015;INDL;C;D;STD;CGNX;COGNEX CORP;USD;887.7560;107.6640;A;4520;452030;45;3823
16188;31/12/2016;2016;INDL;C;D;STD;CGNX;COGNEX CORP;USD;1038.6040;149.8270;A;4520;452030;45;3823
16188;31/12/2017;2017;INDL;C;D;STD;CGNX;COGNEX CORP;USD;1287.8700;177.1780;A;4520;452030;45;3823
16188;31/12/2018;2018;INDL;C;D;STD;CGNX;COGNEX CORP;USD;1289.6670;219.2670;A;4520;452030;45;3823
16188;31/12/2019;2019;INDL;C;D;STD;CGNX;COGNEX CORP;USD;1885.9350;203.8650;A;4520;452030;45;3823
16188;31/12/2020;2020;INDL;C;D;STD;CGNX;COGNEX CORP;USD;1800.7020;176.1860;A;4520;452030;45;3823
16188;31/12/2021;2021;INDL;C;D;STD;CGNX;COGNEX CORP;USD;2003.6620;279.8810;A;4520;452030;45;3823
17035;31/12/1992;1992;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;773.3210;83.3260;A;4030;403010;40;6331
17035;31/12/1993;1993;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;863.9620;96.2090;A;4030;403010;40;6331
17035;31/12/1994;1994;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;911.6930;66.2950;A;4030;403010;40;6331
17035;31/12/1995;1995;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1081.6560;90.3010;A;4030;403010;40;6331
17035;31/12/1996;1996;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1419.9270;105.7640;A;4030;403010;40;6331
17035;31/12/1997;1997;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1725.5320;156.3060;A;4030;403010;40;6331
17035;31/12/1998;1998;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1877.0250;177.5260;A;4030;403010;40;6331
17035;31/12/1999;1999;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1906.3670;133.7090;A;4030;403010;40;6331
17035;31/12/1999;1999;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;1906.3670;133.7090;A;4030;403010;40;6331
17035;31/12/2000;2000;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2142.2630;109.3660;A;4030;403010;40;6331
17035;31/12/2000;2000;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2142.2630;109.3660;A;4030;403010;40;6331
17035;31/12/2001;2001;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2316.5400;105.3390;A;4030;403010;40;6331
17035;31/12/2001;2001;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2316.5400;105.3390;A;4030;403010;40;6331
17035;31/12/2002;2002;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2645.2960;66.1050;A;4030;403010;40;6331
17035;31/12/2002;2002;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;2645.2960;66.1050;A;4030;403010;40;6331
17035;31/12/2003;2003;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3119.7660;184.3210;A;4030;403010;40;6331
17035;31/12/2003;2003;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3119.7660;184.3210;A;4030;403010;40;6331
17035;31/12/2004;2004;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3609.7430;286.2080;A;4030;403010;40;6331
17035;31/12/2004;2004;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3609.7430;286.2080;A;4030;403010;40;6331
17035;31/12/2005;2005;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4041.5510;253.2590;A;4030;403010;40;6331
17035;31/12/2005;2005;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4041.5510;253.2590;A;4030;403010;40;6331
17035;31/12/2006;2006;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4301.0620;214.8170;A;4030;403010;40;6331
17035;31/12/2006;2006;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4301.0620;214.8170;A;4030;403010;40;6331
17035;31/12/2007;2007;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4414.4960;237.8320;A;4030;403010;40;6331
17035;31/12/2007;2007;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4414.4960;237.8320;A;4030;403010;40;6331
17035;31/12/2008;2008;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3950.1950;-242.1190;A;4030;403010;40;6331
17035;31/12/2008;2008;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;3950.1950;-242.1190;A;4030;403010;40;6331
17035;31/12/2009;2009;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4232.6330;403.0720;A;4030;403010;40;6331
17035;31/12/2009;2009;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4232.6330;403.0720;A;4030;403010;40;6331
17035;31/12/2010;2010;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4203.3640;152.1980;A;4030;403010;40;6331
17035;31/12/2010;2010;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4203.3640;152.1980;A;4030;403010;40;6331
17035;31/12/2011;2011;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4070.0060;191.1640;A;4030;403010;40;6331
17035;31/12/2011;2011;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4070.0060;191.1640;A;4030;403010;40;6331
17035;31/12/2012;2012;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4189.6860;116.9110;A;4030;403010;40;6331
17035;31/12/2012;2012;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4189.6860;116.9110;A;4030;403010;40;6331
17035;31/12/2013;2013;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4315.1810;112.1430;A;4030;403010;40;6331
17035;31/12/2013;2013;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4315.1810;112.1430;A;4030;403010;40;6331
17035;31/12/2014;2014;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4600.2890;177.9490;A;4030;403010;40;6331
17035;31/12/2014;2014;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4600.2890;177.9490;A;4030;403010;40;6331
17035;31/12/2015;2015;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4628.6450;74.4790;A;4030;403010;40;6331
17035;31/12/2015;2015;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4628.6450;74.4790;A;4030;403010;40;6331
17035;31/12/2016;2016;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4788.7180;73.0440;A;4030;403010;40;6331
17035;31/12/2016;2016;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;4788.7180;73.0440;A;4030;403010;40;6331
17035;31/12/2017;2017;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5101.3230;144.8770;A;4030;403010;40;6331
17035;31/12/2017;2017;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5101.3230;144.8770;A;4030;403010;40;6331
17035;31/12/2018;2018;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5433.7290;-5.7280;A;4030;403010;40;6331
17035;31/12/2018;2018;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5433.7290;-5.7280;A;4030;403010;40;6331
17035;31/12/2019;2019;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5889.1570;320.0870;A;4030;403010;40;6331
17035;31/12/2019;2019;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;5889.1570;320.0870;A;4030;403010;40;6331
17035;31/12/2020;2020;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;6328.2460;374.6070;A;4030;403010;40;6331
17035;31/12/2020;2020;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;6328.2460;374.6070;A;4030;403010;40;6331
17035;31/12/2021;2021;FS;C;D;STD;MCY;MERCURY GENERAL CORP;USD;6772.4720;247.9370;A;4030;403010;40;6331
17035;31/12/2021;2021;INDL;C;D;STD;MCY;MERCURY GENERAL CORP;USD;6772.4720;247.9370;A;4030;403010;40;6331
17228;31/12/2014;2014;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;;;A;1010;101020;10;1311
17228;31/12/2015;2015;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;;;A;1010;101020;10;1311
17228;31/12/2016;2016;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;;;A;1010;101020;10;1311
17228;31/12/2017;2017;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;;;A;1010;101020;10;1311
17228;31/12/2018;2018;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;2479.9860;221.5400;A;1010;101020;10;1311
17228;31/12/2019;2019;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;2589.4820;58.7290;A;1010;101020;10;1311
17228;31/12/2020;2020;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;2834.5460;-465.6050;A;1010;101020;10;1311
17228;31/12/2021;2021;INDL;C;D;STD;TALO;TALOS ENERGY INC;USD;2766.8150;-182.9520;A;1010;101020;10;1311
18465;31/12/2012;2012;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;3618.7930;225.2760;A;1010;101020;10;1311
18465;31/12/2013;2013;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;6613.5810;-24.1870;A;1010;101020;10;1311
18465;31/12/2014;2014;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;11573.4950;671.3770;A;1010;101020;10;1311
18465;31/12/2015;2015;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;14155.2240;941.3640;A;1010;101020;10;1311
18465;31/12/2016;2016;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;14255.5500;-848.8160;A;1010;101020;10;1311
18465;31/12/2017;2017;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;15261.4900;615.0700;A;1010;101020;10;1311
18465;31/12/2018;2018;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;15519.4640;-397.5170;A;1010;101020;10;1311
18465;31/12/2019;2019;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;15197.5690;-340.1290;A;1010;101020;10;1311
18465;31/12/2020;2020;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;13150.8450;-1267.8970;A;1010;101020;10;1311
18465;31/12/2021;2021;INDL;C;D;STD;AR;ANTERO RESOURCES CORP;USD;13896.5280;-186.8990;A;1010;101020;10;1311
18578;31/12/2011;2011;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;186.4650;24.2490;A;6010;601020;60;6531
18578;31/12/2012;2012;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;251.5120;33.3240;A;6010;601020;60;6531
18578;31/12/2013;2013;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;352.8230;1.5060;A;6010;601020;60;6531
18578;31/12/2014;2014;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;358.3270;13.4360;A;6010;601020;60;6531
18578;31/12/2014;2014;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;358.3270;13.4360;A;6010;601020;60;6531
18578;31/12/2015;2015;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;385.3130;16.6550;A;6010;601020;60;6531
18578;31/12/2015;2015;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;385.3130;16.6550;A;6010;601020;60;6531
18578;31/12/2016;2016;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;437.1530;22.7370;A;6010;601020;60;6531
18578;31/12/2016;2016;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;437.1530;22.7370;A;6010;601020;60;6531
18578;31/12/2017;2017;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;406.5620;12.8150;A;6010;601020;60;6531
18578;31/12/2017;2017;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;406.5620;12.8150;A;6010;601020;60;6531
18578;31/12/2018;2018;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;426.8400;27.0440;A;6010;601020;60;6531
18578;31/12/2018;2018;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;426.8400;27.0440;A;6010;601020;60;6531
18578;31/12/2019;2019;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;542.3520;25.0400;A;6010;601020;60;6531
18578;31/12/2019;2019;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;542.3520;25.0400;A;6010;601020;60;6531
18578;31/12/2020;2020;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;546.3680;11.2500;A;6010;601020;60;6531
18578;31/12/2020;2020;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;546.3680;11.2500;A;6010;601020;60;6531
18578;31/12/2021;2021;FS;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;776.1330;-15.6160;A;6010;601020;60;6531
18578;31/12/2021;2021;INDL;C;D;STD;RMAX;RE/MAX HOLDINGS INC;USD;776.1330;-15.6160;A;6010;601020;60;6531
18938;31/12/2012;2012;INDL;C;D;STD;XNCR;XENCOR INC;USD;11.6590;-8.5940;A;3520;352010;35;2836
18938;31/12/2013;2013;INDL;C;D;STD;XNCR;XENCOR INC;USD;87.3150;-60.2590;A;3520;352010;35;2836
18938;31/12/2014;2014;INDL;C;D;STD;XNCR;XENCOR INC;USD;67.8230;-16.4220;A;3520;352010;35;2836
18938;31/12/2015;2015;INDL;C;D;STD;XNCR;XENCOR INC;USD;206.9100;-17.5920;A;3520;352010;35;2836
18938;31/12/2016;2016;INDL;C;D;STD;XNCR;XENCOR INC;USD;428.5630;23.6250;A;3520;352010;35;2836
18938;31/12/2017;2017;INDL;C;D;STD;XNCR;XENCOR INC;USD;390.1020;-48.9250;A;3520;352010;35;2836
18938;31/12/2018;2018;INDL;C;D;STD;XNCR;XENCOR INC;USD;576.7320;-70.4090;A;3520;352010;35;2836
18938;31/12/2019;2019;INDL;C;D;STD;XNCR;XENCOR INC;USD;670.2500;26.8750;A;3520;352010;35;2836
18938;31/12/2020;2020;INDL;C;D;STD;XNCR;XENCOR INC;USD;703.2440;-69.3330;A;3520;352010;35;2836
18938;31/12/2021;2021;INDL;C;D;STD;XNCR;XENCOR INC;USD;838.2110;82.6310;A;3520;352010;35;2836
19154;31/12/2011;2011;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;10.6850;-9.8060;A;3520;352020;35;2836
19154;31/12/2012;2012;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;5.5370;-6.2710;A;3520;352020;35;2836
19154;31/12/2013;2013;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;18.0830;-3.9630;A;3520;352020;35;2836
19154;31/12/2014;2014;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;55.9340;-17.7450;A;3520;352020;35;2836
19154;31/12/2015;2015;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;110.8970;-24.6900;A;3520;352020;35;2836
19154;31/12/2016;2016;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;63.8280;-57.2800;A;3520;352020;35;2836
19154;31/12/2017;2017;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;97.0040;-58.1250;A;3520;352020;35;2836
19154;31/12/2018;2018;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;190.8230;-74.0130;A;3520;352020;35;2836
19154;31/12/2019;2019;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;232.9590;-106.3730;A;3520;352020;35;2836
19154;31/12/2020;2020;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;271.1570;8.4100;A;3520;352020;35;2836
19154;31/12/2021;2021;INDL;C;D;STD;CARA;CARA THERAPEUTICS INC;USD;247.0560;-88.4410;A;3520;352020;35;2836
19784;30/09/2012;2012;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;9.4380;-19.3830;A;3520;352010;35;2834
19784;30/09/2013;2013;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;18.1030;-6.0480;A;3520;352010;35;2834
19784;30/09/2014;2014;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;53.4110;-17.9770;A;3520;352010;35;2834
19784;31/12/2015;2015;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;124.6050;2.5710;A;3520;352010;35;2834
19784;31/12/2016;2016;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;214.3200;81.4530;A;3520;352010;35;2834
19784;31/12/2017;2017;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;270.0600;51.9430;A;3520;352010;35;2834
19784;31/12/2018;2018;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;238.6030;31.9030;A;3520;352010;35;2834
19784;31/12/2019;2019;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;254.5540;14.3130;A;3520;352010;35;2834
19784;31/12/2020;2020;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;253.1900;11.9890;A;3520;352010;35;2834
19784;31/12/2021;2021;INDL;C;D;STD;EGRX;EAGLE PHARMACEUTICALS INC;USD;253.7320;-8.6270;A;3520;352010;35;2834
19849;31/12/2012;2012;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;76.7940;-90.1500;A;4510;451030;45;3576
19849;31/12/2013;2013;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;93.7940;-27.0960;A;4510;451030;45;3576
19849;31/12/2014;2014;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;186.9800;-34.7200;A;4510;451030;45;3576
19849;31/12/2015;2015;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;192.5510;-40.0340;A;4510;451030;45;3576
19849;31/12/2016;2016;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;221.3380;-20.9400;A;4510;451030;45;3576
19849;31/12/2017;2017;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;224.8580;-10.7510;A;4510;451030;45;3576
19849;31/12/2018;2018;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;235.8760;-27.6170;A;4510;451030;45;3576
19849;31/12/2019;2019;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;274.0530;-17.8190;A;4510;451030;45;3576
19849;31/12/2020;2020;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;290.8110;17.8160;A;4510;451030;45;3576
19849;31/12/2021;2021;INDL;C;D;STD;ATEN;A10 NETWORKS INC;USD;393.0850;94.8870;A;4510;451030;45;3576
20116;31/12/2012;2012;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;425.8570;4.2380;A;4510;451030;45;7370
20116;31/12/2013;2013;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;571.5670;7.7110;A;4510;451030;45;7370
20116;31/12/2014;2014;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;798.9420;5.6630;A;4510;451030;45;7370
20116;31/12/2015;2015;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;876.7730;20.9450;A;4510;451030;45;7370
20116;31/12/2016;2016;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;1078.6130;43.8400;A;4510;451030;45;7370
20116;31/12/2017;2017;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;1355.1640;66.8070;A;4510;451030;45;7370
20116;31/12/2018;2018;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;1521.9260;137.0650;A;4510;451030;45;7370
20116;31/12/2019;2019;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;2486.9170;180.5760;A;4510;451030;45;7370
20116;31/12/2020;2020;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;2607.9120;143.4530;A;4510;451030;45;7370
20116;31/12/2021;2021;INDL;C;D;STD;PAYC;PAYCOM SOFTWARE INC;USD;3215.1450;195.9600;A;4510;451030;45;7370
20659;31/12/2012;2012;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;317.4770;18.0940;A;3520;352020;35;2834
20659;31/12/2013;2013;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;338.7480;11.8620;A;3520;352020;35;2834
20659;31/12/2014;2014;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;389.3700;-10.6990;A;3520;352020;35;2834
20659;31/12/2015;2015;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;390.1360;-2.7870;A;3520;352020;35;2834
20659;31/12/2016;2016;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;427.7380;10.5320;A;3520;352020;35;2834
20659;31/12/2017;2017;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;454.6650;4.5080;A;3520;352020;35;2834
20659;31/12/2018;2018;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;513.5630;-5.7380;A;3520;352020;35;2834
20659;31/12/2019;2019;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;586.9710;48.9390;A;3520;352020;35;2834
20659;31/12/2020;2020;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;631.2360;1.4030;A;3520;352020;35;2834
20659;31/12/2021;2021;INDL;C;D;STD;AMPH;AMPHASTAR PHARMACEUTICLS INC;USD;671.5290;62.1160;A;3520;352020;35;2834
20823;31/01/2013;2012;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;46.3010;11.1690;A;3510;351020;35;7370
20823;31/01/2014;2013;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;55.0900;1.2330;A;3510;351020;35;7370
20823;31/01/2015;2014;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;158.7690;10.1660;A;3510;351020;35;7370
20823;31/01/2016;2015;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;219.7950;16.6130;A;3510;351020;35;7370
20823;31/01/2017;2016;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;279.1360;26.3760;A;3510;351020;35;7370
20823;31/01/2018;2017;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;369.1590;47.3620;A;3510;351020;35;7370
20823;31/01/2019;2018;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;510.0160;73.8990;A;3510;351020;35;7370
20823;31/01/2020;2019;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;2565.1810;39.6640;A;3510;351020;35;7370
20823;31/01/2021;2020;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;2710.4070;8.8340;A;3510;351020;35;7370
20823;31/01/2022;2021;INDL;C;D;STD;HQY;HEALTHEQUITY INC;USD;3107.1020;-44.2890;A;3510;351020;35;7370
20935;31/12/2011;2011;INDL;C;D;STD;TRUP;TRUPANION INC;USD;;;A;4030;403010;40;6324
20935;31/12/2012;2012;INDL;C;D;STD;TRUP;TRUPANION INC;USD;27.6660;-6.4100;A;4030;403010;40;6324
20935;31/12/2013;2013;INDL;C;D;STD;TRUP;TRUPANION INC;USD;51.6530;-8.1750;A;4030;403010;40;6324
20935;31/12/2014;2014;INDL;C;D;STD;TRUP;TRUPANION INC;USD;98.3060;-21.1770;A;4030;403010;40;6324
20935;31/12/2015;2015;INDL;C;D;STD;TRUP;TRUPANION INC;USD;70.9170;-17.2050;A;4030;403010;40;6324
20935;31/12/2016;2016;INDL;C;D;STD;TRUP;TRUPANION INC;USD;82.3450;-6.8960;A;4030;403010;40;6324
20935;31/12/2017;2017;INDL;C;D;STD;TRUP;TRUPANION INC;USD;105.8590;-1.5030;A;4030;403010;40;6324
20935;31/12/2018;2018;INDL;C;D;STD;TRUP;TRUPANION INC;USD;207.5100;-0.9270;A;4030;403010;40;6324
20935;31/12/2019;2019;INDL;C;D;STD;TRUP;TRUPANION INC;USD;257.2000;-1.8090;A;4030;403010;40;6324
20935;31/12/2020;2020;INDL;C;D;STD;TRUP;TRUPANION INC;USD;498.2500;-5.8400;A;4030;403010;40;6324
20935;31/12/2021;2021;INDL;C;D;STD;TRUP;TRUPANION INC;USD;562.5820;-35.5300;A;4030;403010;40;6324
21238;31/12/1992;1992;INDL;C;D;STD;VICR;VICOR CORP;USD;97.0330;11.9700;A;2010;201040;20;3679
21238;31/12/1993;1993;INDL;C;D;STD;VICR;VICOR CORP;USD;114.8130;15.1310;A;2010;201040;20;3679
21238;31/12/1994;1994;INDL;C;D;STD;VICR;VICOR CORP;USD;126.4920;22.1350;A;2010;201040;20;3679
21238;31/12/1995;1995;INDL;C;D;STD;VICR;VICOR CORP;USD;166.9970;29.4980;A;2010;201040;20;3679
21238;31/12/1996;1996;INDL;C;D;STD;VICR;VICOR CORP;USD;186.4430;25.6390;A;2010;201040;20;3679
21238;31/12/1997;1997;INDL;C;D;STD;VICR;VICOR CORP;USD;228.8430;26.2170;A;2010;201040;20;3679
21238;31/12/1998;1998;INDL;C;D;STD;VICR;VICOR CORP;USD;249.5510;15.8350;A;2010;201040;20;3679
21238;31/12/1999;1999;INDL;C;D;STD;VICR;VICOR CORP;USD;268.9050;19.0880;A;2010;201040;20;3679
21238;31/12/2000;2000;INDL;C;D;STD;VICR;VICOR CORP;USD;294.1130;33.9200;A;2010;201040;20;3679
21238;31/12/2001;2001;INDL;C;D;STD;VICR;VICOR CORP;USD;289.6220;-0.5590;A;2010;201040;20;3679
21238;31/12/2002;2002;INDL;C;D;STD;VICR;VICOR CORP;USD;278.4450;-15.9420;A;2010;201040;20;3679
21238;31/12/2003;2003;INDL;C;D;STD;VICR;VICOR CORP;USD;251.4640;-19.5350;A;2010;201040;20;3679
21238;31/12/2004;2004;INDL;C;D;STD;VICR;VICOR CORP;USD;244.8820;-3.7230;A;2010;201040;20;3679
21238;31/12/2005;2005;INDL;C;D;STD;VICR;VICOR CORP;USD;245.7550;3.9160;A;2010;201040;20;3679
21238;31/12/2006;2006;INDL;C;D;STD;VICR;VICOR CORP;USD;248.1070;-29.7380;A;2010;201040;20;3679
21238;31/12/2007;2007;INDL;C;D;STD;VICR;VICOR CORP;USD;192.4580;5.3350;A;2010;201040;20;3679
21238;31/12/2008;2008;INDL;C;D;STD;VICR;VICOR CORP;USD;171.9220;-3.5950;A;2010;201040;20;3679
21238;31/12/2009;2009;INDL;C;D;STD;VICR;VICOR CORP;USD;180.5770;2.7980;A;2010;201040;20;3679
21238;31/12/2010;2010;INDL;C;D;STD;VICR;VICOR CORP;USD;204.9120;33.3250;A;2010;201040;20;3679
21238;31/12/2011;2011;INDL;C;D;STD;VICR;VICOR CORP;USD;208.1410;8.8430;A;2010;201040;20;3679
21238;31/12/2012;2012;INDL;C;D;STD;VICR;VICOR CORP;USD;202.5810;-4.0770;A;2010;201040;20;3679
21238;31/12/2013;2013;INDL;C;D;STD;VICR;VICOR CORP;USD;165.6400;-23.6400;A;2010;201040;20;3679
21238;31/12/2014;2014;INDL;C;D;STD;VICR;VICOR CORP;USD;155.5420;-13.8870;A;2010;201040;20;3679
