gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ceq;ib;costat;ggroup;gind;gsector;sic
25338;28/02/1998;1997;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;458.3300;295.3970;73.1420;A;2550;255040;25;5700
25338;28/02/1999;1998;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;633.1480;411.0870;97.3460;A;2550;255040;25;5700
25338;29/02/2000;1999;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;865.8000;559.0450;131.2290;A;2550;255040;25;5700
25338;28/02/2001;2000;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;1195.7250;817.0180;171.9220;A;2550;255040;25;5700
25338;28/02/2002;2001;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;1647.5170;1094.3500;219.5990;A;2550;255040;25;5700
25338;28/02/2003;2002;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;2188.8420;1451.9210;302.1790;A;2550;255040;25;5700
25338;29/02/2004;2003;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;2865.0230;1990.8200;399.4700;A;2550;255040;25;5700
25338;28/02/2005;2004;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;3199.9790;2203.7620;504.9640;A;2550;255040;25;5700
25338;28/02/2006;2005;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;3382.1400;2262.4500;572.8470;A;2550;255040;25;5700
25338;28/02/2007;2006;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;3959.3040;2649.1510;594.2440;A;2550;255040;25;5700
25338;29/02/2008;2007;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;3844.0930;2561.8280;562.8080;A;2550;255040;25;5700
25338;28/02/2009;2008;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;4268.8430;3000.4540;425.1230;A;2550;255040;25;5700
25338;28/02/2010;2009;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;5152.1300;3652.9040;600.0330;A;2550;255040;25;5700
25338;28/02/2011;2010;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;5646.1930;3931.6590;791.3330;A;2550;255040;25;5700
25338;29/02/2012;2011;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;5724.5460;3922.5280;989.5370;A;2550;255040;25;5700
25338;28/02/2013;2012;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6279.9520;4079.7300;1037.7880;A;2550;255040;25;5700
25338;28/02/2014;2013;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6356.0330;3941.2870;1022.2900;A;2550;255040;25;5700
25338;28/02/2015;2014;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6758.9930;2743.1900;957.4740;A;2550;255040;25;5700
25338;29/02/2016;2015;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6498.9400;2559.5400;841.4890;A;2550;255040;25;5700
25338;28/02/2017;2016;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6846.0290;2719.2770;685.1080;A;2550;255040;25;5700
25338;28/02/2018;2017;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;7040.8060;2888.6280;424.8580;A;2550;255040;25;5700
25338;28/02/2019;2018;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6570.5410;2560.3310;-137.2240;A;2550;255040;25;5700
25338;29/02/2020;2019;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;7790.5150;1764.9350;-613.8160;A;2550;255040;25;5700
25338;28/02/2021;2020;INDL;C;D;STD;BBBY;BED BATH & BEYOND INC;USD;6456.9300;1276.9360;-150.7730;A;2550;255040;25;5700
25434;30/09/1992;1992;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;87.8660;75.2880;4.1040;A;2530;253010;25;5812
25434;30/09/1993;1993;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;192.9710;88.0730;8.5030;A;2530;253010;25;5812
25434;30/09/1994;1994;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;231.4210;109.8980;10.2060;A;2530;253010;25;5812
25434;30/09/1995;1995;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;468.1780;312.2310;26.1020;A;2530;253010;25;5812
25434;30/09/1996;1996;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;726.6130;451.6600;42.1280;A;2530;253010;25;5812
25434;30/09/1997;1997;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;850.6720;531.8300;57.4120;A;2530;253010;25;5812
25434;30/09/1998;1998;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;992.7550;794.2970;68.3720;A;2530;253010;25;5812
25434;30/09/1999;1999;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;1252.5140;961.0130;101.6930;A;2530;253010;25;5812
25434;30/09/2000;2000;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;1493.1310;1148.3990;94.5640;A;2530;253010;25;5812
25434;30/09/2001;2001;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;1851.0390;1375.9270;181.2100;A;2530;253010;25;5812
25434;30/09/2002;2002;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;2292.7360;1726.6380;215.0730;A;2530;253010;25;5812
25434;30/09/2003;2003;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;2729.7460;2082.4270;268.3460;A;2530;253010;25;5812
25434;30/09/2004;2004;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;3390.5480;2474.2180;390.5590;A;2530;253010;25;5812
25434;30/09/2005;2005;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;3514.0650;2090.6340;494.4670;A;2530;253010;25;5812
25434;30/09/2006;2006;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;4428.9410;2228.5060;581.4730;A;2530;253010;25;5812
25434;30/09/2007;2007;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;5343.8780;2284.1170;672.6380;A;2530;253010;25;5812
25434;30/09/2008;2008;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;5672.6000;2490.9000;315.5000;A;2530;253010;25;5812
25434;30/09/2009;2009;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;5576.8000;3045.7000;390.8000;A;2530;253010;25;5812
25434;30/09/2010;2010;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;6385.9000;3674.7000;945.6000;A;2530;253010;25;5812
25434;30/09/2011;2011;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;7360.4000;4384.9000;1245.7000;A;2530;253010;25;5812
25434;30/09/2012;2012;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;8219.2000;5109.0000;1383.8000;A;2530;253010;25;5812
25434;30/09/2013;2013;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;11516.7000;4480.2000;8.3000;A;2530;253010;25;5812
25434;30/09/2014;2014;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;10752.9000;5272.0000;2068.1000;A;2530;253010;25;5812
25434;30/09/2015;2015;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;12446.1000;5818.0000;2757.4000;A;2530;253010;25;5812
25434;30/09/2016;2016;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;14329.5000;5884.0000;2817.7000;A;2530;253010;25;5812
25434;30/09/2017;2017;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;14365.6000;5450.1000;2884.7000;A;2530;253010;25;5812
25434;30/09/2018;2018;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;24156.4000;1169.5000;4518.3000;A;2530;253010;25;5812
25434;30/09/2019;2019;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;19219.6000;-6232.2000;3599.2000;A;2530;253010;25;5812
25434;30/09/2020;2020;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;29374.5000;-7805.1000;928.3000;A;2530;253010;25;5812
25434;30/09/2021;2021;INDL;C;D;STD;SBUX;STARBUCKS CORP;USD;31392.6000;-5321.2000;4199.3000;A;2530;253010;25;5812
26147;31/12/2012;2012;INDL;C;D;STD;PEN;PENUMBRA INC;USD;;;;A;3510;351010;35;3841
26147;31/12/2013;2013;INDL;C;D;STD;PEN;PENUMBRA INC;USD;71.1470;-8.0620;4.0990;A;3510;351010;35;3841
26147;31/12/2014;2014;INDL;C;D;STD;PEN;PENUMBRA INC;USD;121.3810;-12.3700;2.2450;A;3510;351010;35;3841
26147;31/12/2015;2015;INDL;C;D;STD;PEN;PENUMBRA INC;USD;263.8480;232.5220;2.3650;A;3510;351010;35;3841
26147;31/12/2016;2016;INDL;C;D;STD;PEN;PENUMBRA INC;USD;308.2540;266.5470;14.8140;A;3510;351010;35;3841
26147;31/12/2017;2017;INDL;C;D;STD;PEN;PENUMBRA INC;USD;476.6670;400.4080;4.6570;A;3510;351010;35;3841
26147;31/12/2018;2018;INDL;C;D;STD;PEN;PENUMBRA INC;USD;515.0060;422.2400;6.6010;A;3510;351010;35;3841
26147;31/12/2019;2019;INDL;C;D;STD;PEN;PENUMBRA INC;USD;665.9010;485.8920;48.4580;A;3510;351010;35;3841
26147;31/12/2020;2020;INDL;C;D;STD;PEN;PENUMBRA INC;USD;822.9830;641.4980;-15.7020;A;3510;351010;35;3841
26147;31/12/2021;2021;INDL;C;D;STD;PEN;PENUMBRA INC;USD;1244.2500;953.9270;5.2840;A;3510;351010;35;3841
27652;31/12/2013;2013;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;;;;A;4030;403010;40;6331
27652;31/12/2014;2014;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;437.6040;92.5860;12.9730;A;4030;403010;40;6331
27652;31/12/2015;2015;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;545.2780;113.4510;22.2730;A;4030;403010;40;6331
27652;31/12/2016;2016;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;614.3890;210.2140;26.1670;A;4030;403010;40;6331
27652;31/12/2017;2017;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;667.8490;238.1890;24.9010;A;4030;403010;40;6331
27652;31/12/2018;2018;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;773.0630;263.9860;33.7870;A;4030;403010;40;6331
27652;31/12/2019;2019;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;1090.5500;405.8800;63.3160;A;4030;403010;40;6331
27652;31/12/2020;2020;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;1546.8960;576.2380;88.4190;A;4030;403010;40;6331
27652;31/12/2021;2021;INDL;C;D;STD;KNSL;KINSALE CAPITAL GROUP INC;USD;2025.6550;699.3350;152.6590;A;4030;403010;40;6331
27928;30/09/1992;1992;INDL;C;D;STD;INTU;INTUIT INC;USD;29.6340;4.1420;5.2760;A;4510;451030;45;7372
27928;30/09/1993;1993;INDL;C;D;STD;INTU;INTUIT INC;USD;73.7870;49.2440;8.4110;A;4510;451030;45;7372
27928;31/07/1994;1994;INDL;C;D;STD;INTU;INTUIT INC;USD;244.5820;185.8230;-176.3130;A;4510;451030;45;7372
27928;31/07/1995;1995;INDL;C;D;STD;INTU;INTUIT INC;USD;384.2020;281.1860;-45.3630;A;4510;451030;45;7372
27928;31/07/1996;1996;INDL;C;D;STD;INTU;INTUIT INC;USD;418.0200;299.2350;-14.3550;A;4510;451030;45;7372
27928;31/07/1997;1997;INDL;C;D;STD;INTU;INTUIT INC;USD;663.6760;415.0610;-2.9320;A;4510;451030;45;7372
27928;31/07/1998;1998;INDL;C;D;STD;INTU;INTUIT INC;USD;1498.5960;1088.3610;-12.1570;A;4510;451030;45;7372
27928;31/07/1999;1999;INDL;C;D;STD;INTU;INTUIT INC;USD;2328.2480;1510.8100;376.5490;A;4510;451030;45;7372
27928;31/07/2000;2000;INDL;C;D;STD;INTU;INTUIT INC;USD;2878.9020;2071.2890;305.6610;A;4510;451030;45;7372
27928;31/07/2001;2001;INDL;C;D;STD;INTU;INTUIT INC;USD;2961.7360;2161.3260;-97.1070;A;4510;451030;45;7372
27928;31/07/2002;2002;INDL;C;D;STD;INTU;INTUIT INC;USD;2963.0260;2215.6390;69.7600;A;4510;451030;45;7372
27928;31/07/2003;2003;INDL;C;D;STD;INTU;INTUIT INC;USD;2790.2670;1964.8370;263.2020;A;4510;451030;45;7372
27928;31/07/2004;2004;INDL;C;D;STD;INTU;INTUIT INC;USD;2696.1780;1822.4190;317.0300;A;4510;451030;45;7372
27928;31/07/2005;2005;INDL;C;D;STD;INTU;INTUIT INC;USD;2716.4510;1695.4990;374.9830;A;4510;451030;45;7372
27928;31/07/2006;2006;INDL;C;D;STD;INTU;INTUIT INC;USD;2770.0270;1738.0860;377.4300;A;4510;451030;45;7372
27928;31/07/2007;2007;INDL;C;D;STD;INTU;INTUIT INC;USD;4252.0260;2035.0130;443.4680;A;4510;451030;45;7372
27928;31/07/2008;2008;INDL;C;D;STD;INTU;INTUIT INC;USD;4666.5840;2072.9540;450.7500;A;4510;451030;45;7372
27928;31/07/2009;2009;INDL;C;D;STD;INTU;INTUIT INC;USD;4826.3290;2555.7990;447.0410;A;4510;451030;45;7372
27928;31/07/2010;2010;INDL;C;D;STD;INTU;INTUIT INC;USD;5198.0000;2821.0000;539.0000;A;4510;451030;45;7372
27928;31/07/2011;2011;INDL;C;D;STD;INTU;INTUIT INC;USD;5110.0000;2616.0000;634.0000;A;4510;451030;45;7372
27928;31/07/2012;2012;INDL;C;D;STD;INTU;INTUIT INC;USD;4684.0000;2744.0000;767.0000;A;4510;451030;45;7372
27928;31/07/2013;2013;INDL;C;D;STD;INTU;INTUIT INC;USD;5486.0000;3531.0000;823.0000;A;4510;451030;45;7372
27928;31/07/2014;2014;INDL;C;D;STD;INTU;INTUIT INC;USD;5201.0000;3078.0000;861.0000;A;4510;451030;45;7372
27928;31/07/2015;2015;INDL;C;D;STD;INTU;INTUIT INC;USD;4968.0000;2332.0000;413.0000;A;4510;451030;45;7372
27928;31/07/2016;2016;INDL;C;D;STD;INTU;INTUIT INC;USD;4250.0000;1161.0000;806.0000;A;4510;451030;45;7372
27928;31/07/2017;2017;INDL;C;D;STD;INTU;INTUIT INC;USD;4068.0000;1354.0000;971.0000;A;4510;451030;45;7372
27928;31/07/2018;2018;INDL;C;D;STD;INTU;INTUIT INC;USD;5178.0000;2354.0000;1211.0000;A;4510;451030;45;7372
27928;31/07/2019;2019;INDL;C;D;STD;INTU;INTUIT INC;USD;6283.0000;3749.0000;1557.0000;A;4510;451030;45;7372
27928;31/07/2020;2020;INDL;C;D;STD;INTU;INTUIT INC;USD;10931.0000;5106.0000;1826.0000;A;4510;451030;45;7372
27928;31/07/2021;2021;INDL;C;D;STD;INTU;INTUIT INC;USD;15516.0000;9869.0000;2062.0000;A;4510;451030;45;7372
28139;30/09/1992;1992;INDL;C;D;STD;SANM;SANMINA CORP;USD;45.7680;0.0860;-1.4500;A;4520;452030;45;3672
28139;30/09/1993;1993;INDL;C;D;STD;SANM;SANMINA CORP;USD;45.5530;26.1230;5.9210;A;4520;452030;45;3672
28139;30/09/1994;1994;INDL;C;D;STD;SANM;SANMINA CORP;USD;64.4670;46.7380;-3.1090;A;4520;452030;45;3672
28139;30/09/1995;1995;INDL;C;D;STD;SANM;SANMINA CORP;USD;188.1060;67.1810;16.9540;A;4520;452030;45;3672
28139;30/09/1996;1996;INDL;C;D;STD;SANM;SANMINA CORP;USD;230.5410;103.6850;28.0950;A;4520;452030;45;3672
28139;30/09/1997;1997;INDL;C;D;STD;SANM;SANMINA CORP;USD;303.0170;155.8830;40.9020;A;4520;452030;45;3672
28139;30/09/1998;1998;INDL;C;D;STD;SANM;SANMINA CORP;USD;658.3670;481.9850;85.6290;A;4520;452030;45;3672
28139;30/09/1999;1999;INDL;C;D;STD;SANM;SANMINA CORP;USD;1201.7130;626.3470;93.6970;A;4520;452030;45;3672
28139;30/09/2000;2000;INDL;C;D;STD;SANM;SANMINA CORP;USD;3639.4700;1701.4820;197.2930;A;4520;452030;45;3672
28139;30/09/2001;2001;INDL;C;D;STD;SANM;SANMINA CORP;USD;3640.3310;1840.9800;40.4460;A;4520;452030;45;3672
28139;30/09/2002;2002;INDL;C;D;STD;SANM;SANMINA CORP;USD;7518.0570;3414.7150;-2696.7530;A;4520;452030;45;3672
28139;30/09/2003;2003;INDL;C;D;STD;SANM;SANMINA CORP;USD;7450.2560;3323.2540;-137.1570;A;4520;452030;45;3672
28139;30/09/2004;2004;INDL;C;D;STD;SANM;SANMINA CORP;USD;7546.6360;3354.7110;-14.9810;A;4520;452030;45;3672
28139;30/09/2005;2005;INDL;C;D;STD;SANM;SANMINA CORP;USD;6241.7750;2379.0180;-1006.0020;A;4520;452030;45;3672
28139;30/09/2006;2006;INDL;C;D;STD;SANM;SANMINA CORP;USD;5862.4300;2270.5630;-144.3870;A;4520;452030;45;3672
28139;30/09/2007;2007;INDL;C;D;STD;SANM;SANMINA CORP;USD;4669.9550;1173.1470;-1134.6570;A;4520;452030;45;3672
28139;30/09/2008;2008;INDL;C;D;STD;SANM;SANMINA CORP;USD;3513.9730;695.9580;-511.3360;A;4520;452030;45;3672
28139;30/09/2009;2009;INDL;C;D;STD;SANM;SANMINA CORP;USD;3123.8970;543.1400;-136.2220;A;4520;452030;45;3672
28139;30/09/2010;2010;INDL;C;D;STD;SANM;SANMINA CORP;USD;3301.7960;661.6010;122.4350;A;4520;452030;45;3672
28139;30/09/2011;2011;INDL;C;D;STD;SANM;SANMINA CORP;USD;3353.9730;770.5170;68.9170;A;4520;452030;45;3672
28139;30/09/2012;2012;INDL;C;D;STD;SANM;SANMINA CORP;USD;3167.7860;963.7810;180.2340;A;4520;452030;45;3672
28139;30/09/2013;2013;INDL;C;D;STD;SANM;SANMINA CORP;USD;2995.8480;1091.5640;79.3510;A;4520;452030;45;3672
28139;30/09/2014;2014;INDL;C;D;STD;SANM;SANMINA CORP;USD;3313.0890;1246.7550;197.1650;A;4520;452030;45;3672
28139;30/09/2015;2015;INDL;C;D;STD;SANM;SANMINA CORP;USD;3493.2640;1520.4710;377.2610;A;4520;452030;45;3672
28139;30/09/2016;2016;INDL;C;D;STD;SANM;SANMINA CORP;USD;3625.2220;1609.8030;187.8380;A;4520;452030;45;3672
28139;30/09/2017;2017;INDL;C;D;STD;SANM;SANMINA CORP;USD;3847.3630;1647.6840;138.8330;A;4520;452030;45;3672
28139;30/09/2018;2018;INDL;C;D;STD;SANM;SANMINA CORP;USD;4085.1330;1472.8440;-95.5330;A;4520;452030;45;3672
28139;30/09/2019;2019;INDL;C;D;STD;SANM;SANMINA CORP;USD;3905.5130;1642.5730;141.5150;A;4520;452030;45;3672
28139;30/09/2020;2020;INDL;C;D;STD;SANM;SANMINA CORP;USD;3772.6560;1629.9160;139.7130;A;4520;452030;45;3672
28139;30/09/2021;2021;INDL;C;D;STD;SANM;SANMINA CORP;USD;4206.7190;1878.6280;268.9980;A;4520;452030;45;3672
28397;31/12/1992;1992;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;7.7350;2.3910;2.9900;A;2530;253010;25;5812
28397;31/12/1993;1993;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;27.7890;19.2690;4.9200;A;2530;253010;25;5812
28397;31/12/1994;1994;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;76.1730;62.6090;7.2000;A;2530;253010;25;5812
28397;31/12/1995;1995;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;128.8190;106.2820;11.2040;A;2530;253010;25;5812
28397;31/12/1996;1996;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;212.0610;180.6430;18.6140;A;2530;253010;25;5812
28397;31/12/1997;1997;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;253.2430;212.7330;26.8530;A;2530;253010;25;5812
28397;31/12/1998;1998;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;319.2970;262.7110;37.7680;A;2530;253010;25;5812
28397;31/12/1999;1999;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;372.0510;292.1330;47.2860;A;2530;253010;25;5812
28397;31/12/2000;2000;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;395.6580;166.3210;31.8240;A;2530;253010;25;5812
28397;31/12/2001;2001;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;387.4390;195.6320;47.2450;A;2530;253010;25;5812
28397;31/12/2002;2002;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;365.4690;121.9470;46.7970;A;2530;253010;25;5812
28397;31/12/2003;2003;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;347.2140;159.2720;33.9760;A;2530;253010;25;5812
28397;31/12/2004;2004;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;374.4870;139.2230;23.2210;A;2530;253010;25;5812
28397;31/12/2005;2005;INDL;C;D;STD;PZZA;PAPA JOHNS INTERNATIONAL INC;USD;350.5620;161.2790;44.2680;A;2530;253010;25;5812
